Segment,BatchName,FacilityName,FacilityMnemonic,BatchVolumeInPipeline,BatchVolumeInSegment,BatchVolume,Shipper,ReceiptFacility,DeliveryFacility,ScadaCommodityCode,Commodity,IntervalStartDateTime,IntervalEndDateTime
Keystone,FRB/0490/0,Crandall Pump Station - (Future),CRNDL-SYN,16006.38,6448,17325,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB1,FRB,1/28/2019 7:00,1/28/2019 8:00
Keystone,FRB/0490/0,Crandall Pump Station - (Future),CRNDL-SYN,16006.38,10864,17325,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB1,FRB,1/28/2019 8:00,1/28/2019 9:00
Keystone,FRB/0490/0,Crandall Pump Station - (Future),CRNDL-SYN,16006.38,15146,17325,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB1,FRB,1/28/2019 9:00,1/28/2019 10:00
Keystone,ACS/0759/0,Crandall Pump Station - (Future),CRNDL-SYN,16571,3139,16235,Husky US MKTG,Husky East,Plains Patoka,CNS,ACS,1/28/2019 10:00,1/28/2019 11:00
Keystone,ACS/0759/0,Crandall Pump Station - (Future),CRNDL-SYN,16571,7410,16235,Husky US MKTG,Husky East,Plains Patoka,CNS,ACS,1/28/2019 11:00,1/28/2019 12:00
Keystone,ACS/0759/0,Crandall Pump Station - (Future),CRNDL-SYN,16571,10634,16235,Husky US MKTG,Husky East,Plains Patoka,CNS,ACS,1/28/2019 12:00,1/28/2019 13:00
Keystone,ACS/0759/0,Crandall Pump Station - (Future),CRNDL-SYN,16571,14608,16235,Husky US MKTG,Husky East,Plains Patoka,CNS,ACS,1/28/2019 13:00,1/28/2019 14:00
Keystone,SWB/1288/0,Crandall Pump Station - (Future),CRNDL-SYN,22555.35,2189,16235,Husky US MKTG,Husky East,Plains Patoka,CNS,SWB,1/28/2019 14:00,1/28/2019 15:00
Keystone,SWB/1288/0,Crandall Pump Station - (Future),CRNDL-SYN,22555.35,6575,16235,Husky US MKTG,Husky East,Plains Patoka,CNS,SWB,1/28/2019 15:00,1/28/2019 16:00
Keystone,SWB/1288/0,Crandall Pump Station - (Future),CRNDL-SYN,22555.35,10975,16235,Husky US MKTG,Husky East,Plains Patoka,CNS,SWB,1/28/2019 16:00,1/28/2019 17:00
Keystone,SWB/1288/0,Crandall Pump Station - (Future),CRNDL-SYN,22555.35,15296,16235,Husky US MKTG,Husky East,Plains Patoka,CNS,SWB,1/28/2019 17:00,1/28/2019 18:00
Keystone,SWB/1288/0,Crandall Pump Station - (Future),CRNDL-SYN,22555.35,19791,16235,Husky US MKTG,Husky East,Plains Patoka,CNS,SWB,1/28/2019 18:00,1/28/2019 19:00
Keystone,CL/5814/0,Crandall Pump Station - (Future),CRNDL-SYN,22669,1617,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,1/28/2019 19:00,1/28/2019 20:00
Keystone,CL/5814/0,Crandall Pump Station - (Future),CRNDL-SYN,22669,6133,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,1/28/2019 20:00,1/28/2019 21:00
Keystone,CL/5814/0,Crandall Pump Station - (Future),CRNDL-SYN,22669,10558,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,1/28/2019 21:00,1/28/2019 22:00
Keystone,CL/5814/0,Crandall Pump Station - (Future),CRNDL-SYN,22669,14890,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,1/28/2019 22:00,1/28/2019 23:00
Keystone,CL/5814/0,Crandall Pump Station - (Future),CRNDL-SYN,22669,19175,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,1/28/2019 23:00,1/29/2019 0:00
Keystone,FRB/0462/0,Crandall Pump Station - (Future),CRNDL-SYN,19432.88,833,16667,Suncor Energy Mktg,Enbridge HCT,Sunoco Nederland,FRB1,FRB,1/29/2019 0:00,1/29/2019 1:00
Keystone,FRB/0462/0,Crandall Pump Station - (Future),CRNDL-SYN,19432.88,5051,16667,Suncor Energy Mktg,Enbridge HCT,Sunoco Nederland,FRB1,FRB,1/29/2019 1:00,1/29/2019 2:00
Keystone,FRB/0462/0,Crandall Pump Station - (Future),CRNDL-SYN,19432.88,9434,16667,Suncor Energy Mktg,Enbridge HCT,Sunoco Nederland,FRB1,FRB,1/29/2019 2:00,1/29/2019 3:00
Keystone,FRB/0462/0,Crandall Pump Station - (Future),CRNDL-SYN,19432.88,13890,16667,Suncor Energy Mktg,Enbridge HCT,Sunoco Nederland,FRB1,FRB,1/29/2019 3:00,1/29/2019 4:00
Keystone,FRB/0462/0,Crandall Pump Station - (Future),CRNDL-SYN,19432.88,18289,16667,Suncor Energy Mktg,Enbridge HCT,Sunoco Nederland,FRB1,FRB,1/29/2019 4:00,1/29/2019 5:00
Keystone,KH/1093/0,Crandall Pump Station - (Future),CRNDL-SYN,15845.99,3036,15620,ExxonMobil Oil Corp,Enbridge HCT,Enterprise Appelt Terminal,KH1,KH,1/29/2019 5:00,1/29/2019 6:00
Keystone,KH/1093/0,Crandall Pump Station - (Future),CRNDL-SYN,15845.99,7508,15620,ExxonMobil Oil Corp,Enbridge HCT,Enterprise Appelt Terminal,KH1,KH,1/29/2019 6:00,1/29/2019 7:00
Keystone,KH/1093/0,Crandall Pump Station - (Future),CRNDL-SYN,15845.99,12074,15620,ExxonMobil Oil Corp,Enbridge HCT,Enterprise Appelt Terminal,KH1,KH,1/29/2019 7:00,1/29/2019 8:00
Keystone,WCS/4226/0,Crandall Pump Station - (Future),CRNDL-SYN,16181.42,402,17391,Suncor Energy Mktg,Husky Terminal,Plains Cushing,WCS1,WCS,1/29/2019 8:00,1/29/2019 9:00
Keystone,WCS/4226/0,Crandall Pump Station - (Future),CRNDL-SYN,16181.42,4552,17391,Suncor Energy Mktg,Husky Terminal,Plains Cushing,WCS1,WCS,1/29/2019 9:00,1/29/2019 10:00
Keystone,WCS/4226/0,Crandall Pump Station - (Future),CRNDL-SYN,16181.42,8705,17391,Suncor Energy Mktg,Husky Terminal,Plains Cushing,WCS1,WCS,1/29/2019 10:00,1/29/2019 11:00
Keystone,WCS/4226/0,Crandall Pump Station - (Future),CRNDL-SYN,16181.42,12959,17391,Suncor Energy Mktg,Husky Terminal,Plains Cushing,WCS1,WCS,1/29/2019 11:00,1/29/2019 12:00
Keystone,BR/0273/0,Crandall Pump Station - (Future),CRNDL-SYN,16134.03,1051,17028,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/29/2019 12:00,1/29/2019 13:00
Keystone,BR/0273/0,Crandall Pump Station - (Future),CRNDL-SYN,16134.03,5318,17028,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/29/2019 13:00,1/29/2019 14:00
Keystone,BR/0273/0,Crandall Pump Station - (Future),CRNDL-SYN,16134.03,9637,17028,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/29/2019 14:00,1/29/2019 15:00
Keystone,BR/0273/0,Crandall Pump Station - (Future),CRNDL-SYN,16134.03,13083,17028,Phillips 66 Co,Gibson Terminal,Plains Cushing,BR1,BR,1/29/2019 15:00,1/29/2019 16:00
Keystone,SMA/0285/0,Crandall Pump Station - (Future),CRNDL-SYN,19052.59,22,16905,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/29/2019 16:00,1/29/2019 17:00
Keystone,SMA/0285/0,Crandall Pump Station - (Future),CRNDL-SYN,19052.59,3219,16905,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/29/2019 17:00,1/29/2019 18:00
Keystone,SMA/0285/0,Crandall Pump Station - (Future),CRNDL-SYN,19052.59,6715,16905,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/29/2019 18:00,1/29/2019 19:00
Keystone,SMA/0285/0,Crandall Pump Station - (Future),CRNDL-SYN,19052.59,10590,16905,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/29/2019 19:00,1/29/2019 20:00
Keystone,SMA/0285/0,Crandall Pump Station - (Future),CRNDL-SYN,19052.59,14935,16905,Phillips 66 Co,Enbridge HCT,WRB Terminal,SMA1,SMA,1/29/2019 20:00,1/29/2019 21:00
Keystone,CDB/5097/0,Crandall Pump Station - (Future),CRNDL-SYN,19579.24,80,17500,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB1,CDB,1/29/2019 21:00,1/29/2019 22:00
Keystone,CDB/5097/0,Crandall Pump Station - (Future),CRNDL-SYN,19579.24,4444,17500,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB1,CDB,1/29/2019 22:00,1/29/2019 23:00
Keystone,CDB/5097/0,Crandall Pump Station - (Future),CRNDL-SYN,19579.24,8963,17500,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB1,CDB,1/29/2019 23:00,1/30/2019 0:00
Keystone,CDB/5097/0,Crandall Pump Station - (Future),CRNDL-SYN,19579.24,13370,17500,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB1,CDB,1/30/2019 0:00,1/30/2019 1:00
Keystone,CDB/5097/0,Crandall Pump Station - (Future),CRNDL-SYN,19579.24,17736,17500,Phillips 66 Co,Gibson Terminal,Plains Patoka,CDB1,CDB,1/30/2019 1:00,1/30/2019 2:00
Keystone,PDH/0030/0,Crandall Pump Station - (Future),CRNDL-SYN,20247.67,2524,17328,Phillips 66 Co,Enbridge HCT,Plains Patoka,PDH1,PDH,1/30/2019 2:00,1/30/2019 3:00
Keystone,PDH/0030/0,Crandall Pump Station - (Future),CRNDL-SYN,20247.67,6774,17328,Phillips 66 Co,Enbridge HCT,Plains Patoka,PDH1,PDH,1/30/2019 3:00,1/30/2019 4:00
Keystone,PDH/0030/0,Crandall Pump Station - (Future),CRNDL-SYN,20247.67,11260,17328,Phillips 66 Co,Enbridge HCT,Plains Patoka,PDH1,PDH,1/30/2019 4:00,1/30/2019 5:00
Keystone,PDH/0030/0,Crandall Pump Station - (Future),CRNDL-SYN,20247.67,15564,17328,Phillips 66 Co,Enbridge HCT,Plains Patoka,PDH1,PDH,1/30/2019 5:00,1/30/2019 6:00
Keystone,PDH/0030/0,Crandall Pump Station - (Future),CRNDL-SYN,20247.67,20063,17328,Phillips 66 Co,Enbridge HCT,Plains Patoka,PDH1,PDH,1/30/2019 6:00,1/30/2019 7:00
Keystone,LLB/0839/0,Crandall Pump Station - (Future),CRNDL-SYN,16573.25,4074,17287,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/30/2019 7:00,1/30/2019 8:00
Keystone,LLB/0839/0,Crandall Pump Station - (Future),CRNDL-SYN,16573.25,8526,17287,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/30/2019 8:00,1/30/2019 9:00
Keystone,LLB/0839/0,Crandall Pump Station - (Future),CRNDL-SYN,16573.25,12912,17287,Phillips 66 Co,Enbridge HCT,WRB Terminal,LLB1,LLB,1/30/2019 9:00,1/30/2019 10:00
Keystone,WCS/4212/0,Crandall Pump Station - (Future),CRNDL-SYN,19426.96,466,16001,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,1/30/2019 10:00,1/30/2019 11:00
Keystone,WCS/4212/0,Crandall Pump Station - (Future),CRNDL-SYN,19426.96,4665,16001,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,1/30/2019 11:00,1/30/2019 12:00
Keystone,WCS/4212/0,Crandall Pump Station - (Future),CRNDL-SYN,19426.96,8976,16001,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,1/30/2019 12:00,1/30/2019 13:00
Keystone,WCS/4212/0,Crandall Pump Station - (Future),CRNDL-SYN,19426.96,13281,16001,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,1/30/2019 13:00,1/30/2019 14:00
Keystone,WCS/4212/0,Crandall Pump Station - (Future),CRNDL-SYN,19426.98,17702,16001,Phillips 66 Co,Husky Terminal,Plains Patoka,WCS1,WCS,1/30/2019 14:00,1/30/2019 15:00
Keystone,SWB/1287/0,Crandall Pump Station - (Future),CRNDL-SYN,19511.82,2242,18687,Husky US MKTG,Husky East,Valero Lucas,SWB,SWB,1/30/2019 15:00,1/30/2019 16:00
Keystone,SWB/1287/0,Crandall Pump Station - (Future),CRNDL-SYN,19511.84,6114,18687,Husky US MKTG,Husky East,Valero Lucas,SWB,SWB,1/30/2019 16:00,1/30/2019 17:00
Keystone,SWB/1287/0,Crandall Pump Station - (Future),CRNDL-SYN,19511.84,10291,18687,Husky US MKTG,Husky East,Valero Lucas,SWB,SWB,1/30/2019 17:00,1/30/2019 18:00
Keystone,SWB/1287/0,Crandall Pump Station - (Future),CRNDL-SYN,19511.84,14509,18687,Husky US MKTG,Husky East,Valero Lucas,SWB,SWB,1/30/2019 18:00,1/30/2019 19:00
Keystone,SWB/1287/0,Crandall Pump Station - (Future),CRNDL-SYN,19511.84,18685,18687,Husky US MKTG,Husky East,Valero Lucas,SWB,SWB,1/30/2019 19:00,1/30/2019 20:00
Keystone,WCS/4203/0,Crandall Pump Station - (Future),CRNDL-SYN,19714.57,1843,19079,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,1/30/2019 20:00,1/30/2019 21:00
Keystone,WCS/4203/0,Crandall Pump Station - (Future),CRNDL-SYN,19714.57,1886,19079,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,1/30/2019 21:00,1/30/2019 22:00
Keystone,WCS/4203/0,Crandall Pump Station - (Future),CRNDL-SYN,19714.58,4858,19079,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,1/30/2019 22:00,1/30/2019 23:00
Keystone,WCS/4203/0,Crandall Pump Station - (Future),CRNDL-SYN,19714.59,9239,19079,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,1/30/2019 23:00,1/31/2019 0:00
Keystone,WCS/4203/0,Crandall Pump Station - (Future),CRNDL-SYN,19714.6,13631,19079,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,1/31/2019 0:00,1/31/2019 1:00
Keystone,WCS/4203/0,Crandall Pump Station - (Future),CRNDL-SYN,19714.62,18091,19079,Coffeyville,Husky Terminal,Plains Cushing,WCS1,WCS,1/31/2019 1:00,1/31/2019 2:00
Keystone,FRB/0463/0,Crandall Pump Station - (Future),CRNDL-SYN,15878.08,2644,16666,Suncor Energy Mktg,Enbridge HCT,TCT Houston,FRB1,FRB,1/31/2019 2:00,1/31/2019 3:00
Keystone,FRB/0463/0,Crandall Pump Station - (Future),CRNDL-SYN,15878.1,6956,16666,Suncor Energy Mktg,Enbridge HCT,TCT Houston,FRB1,FRB,1/31/2019 3:00,1/31/2019 4:00
Keystone,FRB/0463/0,Crandall Pump Station - (Future),CRNDL-SYN,15878.11,11343,16666,Suncor Energy Mktg,Enbridge HCT,TCT Houston,FRB1,FRB,1/31/2019 4:00,1/31/2019 5:00
Keystone,FRB/0463/0,Crandall Pump Station - (Future),CRNDL-SYN,15878.13,15697,16666,Suncor Energy Mktg,Enbridge HCT,TCT Houston,FRB1,FRB,1/31/2019 5:00,1/31/2019 6:00
Keystone,CL/5812/0,Crandall Pump Station - (Future),CRNDL-SYN,16559.34,4132,18008,PetroChina Canada,Gibson Terminal,Enbridge Cushing,CL1,CL,1/31/2019 6:00,1/31/2019 7:00
Keystone,CL/5812/0,Crandall Pump Station - (Future),CRNDL-SYN,16559.36,8637,18008,PetroChina Canada,Gibson Terminal,Enbridge Cushing,CL1,CL,1/31/2019 7:00,1/31/2019 8:00
Keystone,CL/5812/0,Crandall Pump Station - (Future),CRNDL-SYN,16559.37,12978,18008,PetroChina Canada,Gibson Terminal,Enbridge Cushing,CL1,CL,1/31/2019 8:00,1/31/2019 9:00
Keystone,CL/5808/0,Crandall Pump Station - (Future),CRNDL-SYN,16542.22,655,16643,CHS McPherson,Gibson Terminal,Plains Cushing,CL1,CL,1/31/2019 9:00,1/31/2019 10:00
Keystone,CL/5808/0,Crandall Pump Station - (Future),CRNDL-SYN,16542.24,5020,16643,CHS McPherson,Gibson Terminal,Plains Cushing,CL1,CL,1/31/2019 10:00,1/31/2019 11:00
Keystone,CL/5808/0,Crandall Pump Station - (Future),CRNDL-SYN,16542.25,9409,16643,CHS McPherson,Gibson Terminal,Plains Cushing,CL1,CL,1/31/2019 11:00,1/31/2019 12:00
Keystone,CL/5808/0,Crandall Pump Station - (Future),CRNDL-SYN,16542.25,13925,16643,CHS McPherson,Gibson Terminal,Plains Cushing,CL1,CL,1/31/2019 12:00,1/31/2019 13:00
Keystone,FRB/0476/0,Crandall Pump Station - (Future),CRNDL-SYN,18845.51,1659,17091,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB1,FRB,1/31/2019 13:00,1/31/2019 14:00
Keystone,FRB/0476/0,Crandall Pump Station - (Future),CRNDL-SYN,18845.51,6045,17091,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB1,FRB,1/31/2019 14:00,1/31/2019 15:00
Keystone,FRB/0476/0,Crandall Pump Station - (Future),CRNDL-SYN,18845.51,10466,17091,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB1,FRB,1/31/2019 15:00,1/31/2019 16:00
Keystone,FRB/0476/0,Crandall Pump Station - (Future),CRNDL-SYN,18845.51,14861,17091,Phillips 66 Co,Enbridge HCT,Plains Cushing,FRB1,FRB,1/31/2019 16:00,1/31/2019 17:00
Keystone,FRB/0505/0,Crandall Pump Station - (Future),CRNDL-SYN,16095.93,395,20000,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,1/31/2019 17:00,1/31/2019 18:00
Keystone,FRB/0505/0,Crandall Pump Station - (Future),CRNDL-SYN,16095.93,4773,20000,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,1/31/2019 18:00,1/31/2019 19:00
Keystone,FRB/0505/0,Crandall Pump Station - (Future),CRNDL-SYN,16095.93,9040,20000,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,1/31/2019 19:00,1/31/2019 20:00
Keystone,FRB/0505/0,Crandall Pump Station - (Future),CRNDL-SYN,16095.93,13406,20000,Suncor Energy Mktg,Gibson West,Sunoco Nederland,FRB1,FRB,1/31/2019 20:00,1/31/2019 21:00
Keystone,KH/1094/0,Crandall Pump Station - (Future),CRNDL-SYN,15761.11,1630,15620,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,1/31/2019 21:00,1/31/2019 22:00
Keystone,KH/1094/0,Crandall Pump Station - (Future),CRNDL-SYN,15761.11,6126,15620,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,1/31/2019 22:00,1/31/2019 23:00
Keystone,KH/1094/0,Crandall Pump Station - (Future),CRNDL-SYN,15761.11,10458,15620,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,1/31/2019 23:00,2/1/2019 0:00
Keystone,KH/1094/0,Crandall Pump Station - (Future),CRNDL-SYN,15761.11,14849,15620,ExxonMobil Oil Corp,Enbridge HCT,Sunoco Nederland,KH1,KH,2/1/2019 0:00,2/1/2019 1:00
Keystone,SMA/0295/0,Crandall Pump Station - (Future),CRNDL-SYN,16567,3351,16000,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,2/1/2019 1:00,2/1/2019 2:00
Keystone,SMA/0295/0,Crandall Pump Station - (Future),CRNDL-SYN,16567,7721,16000,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,2/1/2019 2:00,2/1/2019 3:00
Keystone,SMA/0295/0,Crandall Pump Station - (Future),CRNDL-SYN,16567,12092,16000,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,2/1/2019 3:00,2/1/2019 4:00
Keystone,SMA/0295/0,Crandall Pump Station - (Future),CRNDL-SYN,16567,16449,16000,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,2/1/2019 4:00,2/1/2019 5:00
Keystone,SMA/0286/0,Crandall Pump Station - (Future),CRNDL-SYN,19986.82,4160,16891,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,2/1/2019 5:00,2/1/2019 6:00
Keystone,SMA/0286/0,Crandall Pump Station - (Future),CRNDL-SYN,19986.82,8475,16891,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,2/1/2019 6:00,2/1/2019 7:00
Keystone,SMA/0286/0,Crandall Pump Station - (Future),CRNDL-SYN,19986.82,12580,16891,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,2/1/2019 7:00,2/1/2019 8:00
Keystone,SMA/0286/0,Crandall Pump Station - (Future),CRNDL-SYN,19986.82,16818,16891,Phillips 66 Co,Enbridge HCT,Plains Cushing,SMA1,SMA,2/1/2019 8:00,2/1/2019 9:00
Keystone,KH/1097/0,Crandall Pump Station - (Future),CRNDL-SYN,16078.05,1114,16000,Phillips 66 Co,Enbridge HCT,Enbridge Cushing,KH1,KH,2/1/2019 9:00,2/1/2019 10:00
Keystone,KH/1097/0,Crandall Pump Station - (Future),CRNDL-SYN,16078.05,2299,16000,Phillips 66 Co,Enbridge HCT,Enbridge Cushing,KH1,KH,2/1/2019 10:00,2/1/2019 11:00
Keystone,KH/1097/0,Crandall Pump Station - (Future),CRNDL-SYN,16078.05,4402,16000,Phillips 66 Co,Enbridge HCT,Enbridge Cushing,KH1,KH,2/1/2019 11:00,2/1/2019 12:00
Keystone,KH/1097/0,Crandall Pump Station - (Future),CRNDL-SYN,16078.05,8316,16000,Phillips 66 Co,Enbridge HCT,Enbridge Cushing,KH1,KH,2/1/2019 12:00,2/1/2019 13:00
Keystone,KH/1097/0,Crandall Pump Station - (Future),CRNDL-SYN,16078.05,12628,16000,Phillips 66 Co,Enbridge HCT,Enbridge Cushing,KH1,KH,2/1/2019 13:00,2/1/2019 14:00
Keystone,CL/5828/0,Crandall Pump Station - (Future),CRNDL-SYN,17802.85,733,17452,Husky US MKTG,Gibson Terminal,Plains Cushing,CL1,CL,2/1/2019 14:00,2/1/2019 15:00
Keystone,CL/5828/0,Crandall Pump Station - (Future),CRNDL-SYN,17802.85,5170,17452,Husky US MKTG,Gibson Terminal,Plains Cushing,CL1,CL,2/1/2019 15:00,2/1/2019 16:00
Keystone,CL/5828/0,Crandall Pump Station - (Future),CRNDL-SYN,17802.85,9474,17452,Husky US MKTG,Gibson Terminal,Plains Cushing,CL1,CL,2/1/2019 16:00,2/1/2019 17:00
Keystone,CL/5828/0,Crandall Pump Station - (Future),CRNDL-SYN,17802.85,13852,17452,Husky US MKTG,Gibson Terminal,Plains Cushing,CL1,CL,2/1/2019 17:00,2/1/2019 18:00
Keystone,CL/5816/0,Crandall Pump Station - (Future),CRNDL-SYN,19113.54,236,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,2/1/2019 18:00,2/1/2019 19:00
Keystone,CL/5816/0,Crandall Pump Station - (Future),CRNDL-SYN,19113.54,4565,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,2/1/2019 19:00,2/1/2019 20:00
Keystone,CL/5816/0,Crandall Pump Station - (Future),CRNDL-SYN,19113.54,9144,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,2/1/2019 20:00,2/1/2019 21:00
Keystone,CL/5816/0,Crandall Pump Station - (Future),CRNDL-SYN,19113.54,13729,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,2/1/2019 21:00,2/1/2019 22:00
Keystone,CL/5816/0,Crandall Pump Station - (Future),CRNDL-SYN,19113.54,18236,16306,Phillips 66 Co,Enbridge HCT,Plains Cushing,CL1,CL,2/1/2019 22:00,2/1/2019 23:00
Keystone,FRB/0487/0,Crandall Pump Station - (Future),CRNDL-SYN,19410.87,3484,17534,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB1,FRB,2/1/2019 23:00,2/2/2019 0:00
Keystone,FRB/0487/0,Crandall Pump Station - (Future),CRNDL-SYN,19410.87,7748,17534,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB1,FRB,2/2/2019 0:00,2/2/2019 1:00
Keystone,FRB/0487/0,Crandall Pump Station - (Future),CRNDL-SYN,19410.87,11957,17534,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB1,FRB,2/2/2019 1:00,2/2/2019 2:00
Keystone,FRB/0487/0,Crandall Pump Station - (Future),CRNDL-SYN,19410.87,16207,17534,Phillips 66 Co,Gibson Terminal,Plains Cushing,FRB1,FRB,2/2/2019 2:00,2/2/2019 3:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,981,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 3:00,2/2/2019 4:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,5005,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 4:00,2/2/2019 5:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,7107,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 5:00,2/2/2019 6:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,7107,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 6:00,2/2/2019 7:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,7107,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 7:00,2/2/2019 8:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,8326,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 8:00,2/2/2019 9:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,11170,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 9:00,2/2/2019 10:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,14518,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 10:00,2/2/2019 11:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,17454,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 11:00,2/2/2019 12:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,20446,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 12:00,2/2/2019 13:00
Keystone,CDB/5098/0,Crandall Pump Station - (Future),CRNDL-SYN,26189.52,23934,17500,Phillips 66 Co,Gibson Terminal,Enbridge Cushing,CDB1,CDB,2/2/2019 13:00,2/2/2019 14:00
Keystone,BHB/0742/0,Crandall Pump Station - (Future),CRNDL-SYN,16127.93,1884,16000,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,BHB1,BHB,2/2/2019 14:00,2/2/2019 15:00
Keystone,BHB/0742/0,Crandall Pump Station - (Future),CRNDL-SYN,16127.93,6180,16000,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,BHB1,BHB,2/2/2019 15:00,2/2/2019 16:00
Keystone,BHB/0742/0,Crandall Pump Station - (Future),CRNDL-SYN,16127.93,7818,16000,Suncor Energy Mktg,Gibson West,Enterprise Appelt Terminal,BHB1,BHB,2/2/2019 16:00,2/2/2019 17:00
